feature,dtype,rows,missing_count,missing_ratio,unique_count,is_numeric,infinite_count,is_constant,mean,std,min,q01,q50,q99,max,spearman_to_target
btc_ret_3,float64,224781,0,0.0,224617,True,0,False,0.00010849934072544904,0.0847124148039291,-0.998248420028408,-0.24440540340120598,-5.8850234491486965e-05,0.24688266207095833,0.990518795519042,0.010038363745267414
btc_ret_6,float64,224781,0,0.0,224646,True,0,False,0.00017948965688328552,0.09475196732874101,-0.9967405687292036,-0.27995964316444605,0.000381142235563,0.27732235327845983,0.988574307777759,0.01255040420623522
btc_ret_z_48,float64,224781,0,0.0,224622,True,0,False,-0.0007438904509409366,0.20273808472718463,-1.0,-0.5368984165129213,-0.0016313984493916,0.5322080689346645,1.0,-0.0006224033143676218
btc_volume_impulse_z,float64,224781,0,0.0,224762,True,0,False,-0.0014290040177682894,0.21199723799420958,-0.874046137257058,-0.40516423927453843,-0.0234713490219611,0.574632396349898,1.0,-0.00034249852084157945
chop_index,float64,224781,0,0.0,209275,True,0,False,50.03383240477757,9.286362790626523,0.0,27.9849205634091,50.36404186020456,69.62805431913498,81.40915795810942,0.00209057268959857
close,float64,224781,0,0.0,42428,True,0,False,148.9378715505314,47.043913434961965,60.37,67.02,145.881,252.99,294.47,1.0
close_btc,float64,224781,0,0.0,179982,True,0,False,85917.16648560154,19048.459292645657,49353.4,56405.88,86877.8,121319.12000000005,125986.0,0.642524376221923
compression_release_down,float64,224781,0,0.0,106873,True,0,False,0.03476490461791825,0.06954626402378344,-0.0,-0.0,0.0,0.3251605697635396,1.0,0.0021002113078125296
compression_release_up,float64,224781,0,0.0,106964,True,0,False,0.034832757438352555,0.06987871069855608,0.0,0.0,0.0,0.32562731831451325,1.0,0.01621881498363547
compression_score,float64,224781,0,0.0,533,True,0,False,0.416688732617318,0.2880629993615811,0.0,0.0,0.3819444444444444,0.9826388888888888,0.9965277777777778,-0.004995105010130582
count_long_short_ratio,float64,224781,0,0.0,222664,True,0,False,2.835798435391782,0.9919680093149458,0.73603816,1.01970242,2.74305254,5.157001257999999,6.11082849,-0.10054337763862196
cross_scale_curvature,float64,224781,0,0.0,224781,True,0,False,-6.084560810364847e-06,0.000982865720193635,-0.0380709458444158,-0.00271576213614796,-1.7018667710671898e-06,0.002676885231453049,0.0285860088735727,-0.0023269468393731785
crowded_long_unwind_risk,float64,224781,0,0.0,27143,True,0,False,0.0016572211273374433,0.009253738457533259,0.0,0.0,0.0,0.03358107805955655,0.950669689402983,-0.01522328951112858
crowded_short_squeeze_risk,float64,224781,0,0.0,25461,True,0,False,0.0015783876461072455,0.010460887877778479,0.0,0.0,0.0,0.032621433794543145,0.979157463683941,-0.009090583828664973
crowding_pressure,float64,224781,0,0.0,224763,True,0,False,-0.004614657886645006,0.3770378621953656,-0.9991031271404536,-0.8010687678486298,2.4964086042544983e-05,0.7801085165555567,0.9981581966499162,0.026127948241704044
cvd_12,float64,224781,0,0.0,224781,True,0,False,-0.013839874041974412,0.08754523045259466,-0.4700974934927608,-0.22235208733140022,-0.0136315694076994,0.19611010840745688,0.4170340515989476,-0.053538846644317115
cvd_288,float64,224781,0,0.0,224781,True,0,False,-0.014687786138778603,0.02357430488051515,-0.1615700356962092,-0.07152430218626409,-0.0145641285874463,0.04250082353979055,0.0813790724573012,-0.21691219337491077
cvd_48,float64,224781,0,0.0,224781,True,0,False,-0.014305359782483202,0.04714719470585808,-0.2793348782698316,-0.1265110545967518,-0.0141458471151087,0.10326213231754498,0.2398519120602171,-0.10329487435336579
cvd_breakout_z,float64,224781,0,0.0,224773,True,0,False,0.0010060554691230118,0.22379487618036453,-1.0,-0.516332993389087,0.0018493253239633,0.5207019319776498,1.0,-0.0037739501898372374
cvd_slope_12,float64,224781,0,0.0,224779,True,0,False,-2.1425786841326443e-06,0.061476410283705346,-0.5910340282999567,-0.1601780971156253,0.0001809563219856,0.1595413737872945,0.4374952929946818,-0.0012802940081894428
cvd_slope_48,float64,224781,0,0.0,224776,True,0,False,-1.7929298181310874e-06,0.024676654043072538,-0.2303808968161796,-0.06589722455128288,2.268706859938352e-05,0.06645044582947746,0.305018044676708,0.00037190064934700405
cvp_cluster_position,float64,224781,0,0.0,171059,True,0,False,0.505207622371941,0.3119147188331949,0.0,0.0,0.5069124423963072,1.0,1.0,0.02607646501769825
cvp_poc_dist,float64,224781,0,0.0,206783,True,0,False,0.01742293141109018,0.36332869733251666,-1.1325994694960135,-0.8100423778276006,0.0109269162210318,0.8399486426999283,1.050878243512974,0.03947690623270263
cvp_regime,float64,224781,0,0.0,83909,True,0,False,0.1542327872832725,0.1136766837127078,0.0,0.0327736333470631,0.1187742847050558,0.5802090226432602,1.0,-0.08627084388333056
cvp_vah_val_width,float64,224781,0,0.0,5579,True,0,False,0.38428719509211184,0.16139022641712858,0.0,0.0,0.4199999999999953,0.6600000000000027,0.8000000000000029,0.04617871731550294
cvp_volume_imbalance,float64,224781,0,0.0,211455,True,0,False,0.017617020236042422,0.6544714547978369,-1.0,-1.0,0.0208935278301055,1.0,1.0,0.05624656077663953
distance_to_day_high_low_pct,float64,224781,0,0.0,183697,True,0,False,0.011023528526850053,0.5717471501429368,-1.0,-0.9616751438726256,0.0061349662388443,0.9702734436364387,0.9999999989680082,0.06469911109391997
dual_momentum,float64,224781,0,0.0,3,True,0,False,-0.09330859814664051,0.8995459509515197,-1.0,-1.0,0.0,1.0,1.0,0.15275872184352982
eth_btc_beta_residual_z,float64,224781,0,0.0,224423,True,0,False,0.00016102184070284525,0.2005430947759911,-1.0,-0.518532900697198,-0.0013072829108621,0.5489317363667193,1.0,-0.001968864651574747
eth_btc_ratio_change,float64,224781,0,0.0,224761,True,0,False,-1.6946805450665225e-06,0.0017650834584756786,-0.1304490067431325,-0.00444494295281302,-8.009735987357658e-06,0.004719025843052694,0.1272952759173609,0.000485060859004062
eth_btc_ret_spread_12,float64,224781,0,0.0,224769,True,0,False,-0.0005103346726666766,0.10682888508279141,-0.9974527720558288,-0.2847793002517175,-0.001485955294687,0.30683334356776676,0.9964324243972046,0.0034253755787661214
eth_btc_ret_spread_48,float64,224781,0,0.0,224734,True,0,False,-0.0011235557317977615,0.12499322170739097,-0.9672872651887918,-0.3295701659112298,-0.0038261487366269,0.3668931464798783,0.9758615535906164,0.007746913346327638
evt_excess_z,float64,224781,0,0.0,7828,True,0,False,0.014960381894110348,0.1382228430119444,0.0,0.0,0.0,0.46489009600000186,5.0,-0.00041677446684357364
evt_tail_flag,float64,224781,0,0.0,2,True,0,False,0.035007407209684094,0.18379850013027704,0.0,0.0,0.0,1.0,1.0,-0.00026758015836362604
execution_quality,float64,224781,0,0.0,224781,True,0,False,-0.1850643044738893,0.19941580506538636,-0.9357682788310788,-0.6325623917893375,-0.1888991765949727,0.293052258464888,0.8443744249483075,0.0056396884903824815
failed_breakout_down,float64,224781,0,0.0,5045,True,0,False,0.013700776738422755,0.08664795113829743,0.0,0.0,0.0,0.5624999999999472,0.98437499999997,0.0017810232703135045
failed_breakout_up,float64,224781,0,0.0,4860,True,0,False,0.013151640015886513,0.08418951770253849,0.0,0.0,0.0,0.5454545454545322,1.0,0.022374997777925176
fibonacci_level,float64,224781,0,0.0,191415,True,0,False,0.506105254191784,0.2825802224111922,0.0,0.023832978469304017,0.5055788002053145,0.9814357517938568,0.9999999995355318,0.0850126094905325
funding_abs,float64,224781,0,0.0,1726,True,0,False,7.748580040127948e-05,0.00011062370091488473,6e-08,1.78e-06,6.442e-05,0.00041557,0.00302761,0.14866308530977754
funding_flip_signal,float64,224781,0,0.0,3,True,0,False,0.0,0.05369176781505966,-1.0,0.0,0.0,0.0,1.0,1.096299751220097e-05
funding_oi_divergence,float64,224781,0,0.0,224511,True,0,False,2.9932911471443874e-05,0.06068931479681482,-0.6678698242086458,-0.17101727143729123,-1.64347321043378e-05,0.1676064975449745,0.7492658617699188,-0.008656499265160343
funding_pressure,float64,224781,0,0.0,199289,True,0,False,0.004530215324649324,0.033120598016865635,-0.63971811,-0.07973332599999998,0.00693396,0.08211382600000026,0.1335897599999999,0.4009202628903307
funding_price_divergence,float64,224781,0,0.0,206293,True,0,False,-0.009044619816261706,1.415734101313159,-3.0,-3.0,0.0,3.0,3.0,0.016265509301988213
funding_roc_12,float64,224781,0,0.0,2019,True,0,False,-0.0034319031468890648,0.2629835958239491,-10.0,-0.9645035496450356,0.0,0.9315068493150686,3.4514548545145485,0.0012710316421985133
funding_roc_288,float64,224781,0,0.0,2817,True,0,False,-0.04661255746240388,0.9289724219947357,-10.0,-2.311744171549682,0.0,1.7500249975002502,3.4514548545145485,0.020254898307910302
funding_roc_48,float64,224781,0,0.0,2019,True,0,False,-0.013724569930005846,0.525831906812641,-10.0,-1.6460794240072,0.0,1.3691630836916309,3.4514548545145485,0.0037567886030065
funding_z_score,float64,224781,0,0.0,202668,True,0,False,-0.05917133930143494,1.4552999704429042,-16.893293802332114,-3.945835180562793,0.0,3.0345517512426095,16.903186554784195,-0.0038232870593954637
fvg_dist,float64,224781,0,0.0,196012,True,0,False,-5.848283275457023e-05,0.00316539057321524,-0.285853757050508,-0.01003363639000204,0.0,0.008658316080945212,0.0805306427453581,0.018048067615632372
garch_vol_z,float64,224781,0,0.0,218919,True,0,False,-0.0046431441262783715,1.0425837279219596,-3.0,-1.61351744,-0.257275,3.0,3.0,0.0024154247334496268
garman_klass_vol,float64,224781,0,0.0,224779,True,0,False,0.0021941474922654546,0.0013759166346551661,0.0003109598747895,0.0006601312616451,0.0018862222926275,0.006808312738285646,0.0533479223682013,0.15792467745196523
high,float64,224781,0,0.0,41493,True,0,False,149.19038322634032,47.142324339559856,60.78,67.128,146.129,253.69200000000012,295.6,0.9999711621500116
hma_slope,float64,224781,0,0.0,224759,True,0,False,-6.553755195272477e-06,0.0011390405139797808,-0.0520038259129284,-0.00310983302383918,5.827887357734031e-06,0.0031135226174319208,0.0236582623780228,0.012230977637622648
hour_cos,float64,224781,0,0.0,22,True,0,False,5.753089296943738e-05,0.7071024816468243,-1.0,-1.0,6.123233995736766e-17,1.0,1.0,-0.0007693531355169215
hour_sin,float64,224781,0,0.0,21,True,0,False,0.0004031987190309452,0.7071109634066579,-1.0,-1.0,1.2246467991473532e-16,1.0,1.0,0.0011895263798381566
hurst_288,float64,224781,0,0.0,224518,True,0,False,0.5244500777253935,0.03708170535439295,0.3903107021679859,0.4406232394505864,0.5238940625538994,0.6110742646819344,0.6524191768282236,0.02010706402465206
hurst_48,float64,224781,0,0.0,224659,True,0,False,0.5154100516860947,0.05637025378857657,0.2753552814137158,0.3828979927572321,0.5169954442288116,0.6363461626028315,0.6985743754108115,0.031018464212362
is_hour_open,float64,224781,0,0.0,2,True,0,False,0.08332999675239455,0.27638036904534385,0.0,0.0,0.0,1.0,1.0,-6.682727693918276e-06
jump_flag,float64,224781,0,0.0,2,True,0,False,0.02794720194322474,0.16482158792697438,0.0,0.0,0.0,1.0,1.0,-0.030398835888971746
jump_z,float64,224781,0,0.0,219711,True,0,False,-0.0035714839327420913,2.0542007994317655,-10.0,-5.6795522,0.0,5.81069424000001,10.0,0.007365245618070438
kalman_velocity,float64,224781,0,0.0,224781,True,0,False,-6.467758682539118e-06,0.0008294360614793576,-0.0378648012092122,-0.00234024825436368,8.31582190375011e-06,0.0022583985104902204,0.016407667716495,0.01856783421194147
kel,float64,224781,0,0.0,224753,True,0,False,0.0006410060384930109,0.3858561803690988,-0.9999999082601192,-0.8695928013762706,0.0004138285906245,0.8657157233970222,0.9999999069569132,0.004193570510927042
last_funding_rate,float64,224781,0,0.0,1797,True,0,False,1.5771666288520832e-05,0.00013413764203390607,-0.00302761,-0.00028322,2.778e-05,0.00028946,0.00055995,0.35170836562295704
liquidity_vacuum,float64,224781,0,0.0,224781,True,0,False,0.08419380817101212,0.4891358701938122,-0.9999924870034578,-0.9778706837077434,0.1033883841935683,0.9495130460340648,0.999856129279037,-0.0028922606361968983
log_return,float64,224781,0,0.0,194184,True,0,False,-3.3407861112857148e-06,0.0026218920523579325,-0.2205006868541903,-0.00684972693246302,0.0,0.006989968010580033,0.1673181944722377,0.008332810695744161
long_squeeze_risk,float64,224781,0,0.0,116350,True,0,False,0.11601424305715619,0.1226528664558718,0.0,0.0,0.0746716010903075,0.5008578746967659,0.8158198580947456,0.330287333897216
low,float64,224781,0,0.0,41282,True,0,False,148.6809650103879,46.93959072925154,60.03,66.92,145.653,252.28400000000025,292.61,0.9999690591833609
lower_wick_z,float64,224781,0,0.0,224580,True,0,False,5.999672206827121e-05,0.199836322990584,-0.2978032499475776,-0.2613200953186502,-0.0417462696237602,0.5259751450517322,0.7328378926653023,0.00014281767892827498
macd_hist,float64,224781,0,0.0,224781,True,0,False,-7.213460452695251e-07,0.136787295382381,-4.506435401454539,-0.3832583239768619,0.0003046568386161,0.38066549753455975,2.2968999118541373,-0.0001937568449186759
mean_reversion_z,float64,224781,0,0.0,224487,True,0,False,0.004768218633978565,0.5432515612663154,-0.9995584771942474,-0.9235771677012378,0.0086673931528268,0.9205536861045861,0.9998575920458924,-0.0659576422580339
minute_cos,float64,224781,0,0.0,11,True,0,False,-1.0525913683908426e-05,0.7071052082271158,-1.0,-1.0,-1.8369701987210294e-16,1.0,1.0,5.253316134180731e-06
minute_sin,float64,224781,0,0.0,11,True,0,False,6.0771390989866095e-06,0.7071083540380221,-1.0,-1.0,5.66553889764798e-16,1.0,1.0,-2.457142357561242e-05
mta_funding,float64,224781,0,0.0,583,True,0,False,0.6005313429382725,0.741094755183732,-1.0,-1.0,1.0,1.0,1.0,-0.08431089412398889
mtf_trend_1h,float64,224781,0,0.0,224781,True,0,False,-3.087715718944111e-06,0.000719999453157215,-0.0396450387547513,-0.0020334876190310396,7.509856361442857e-06,0.0019797167990887035,0.0167589957427045,0.02276005054408687
mtf_trend_4h,float64,224781,0,0.0,224781,True,0,False,-3.2819464126466894e-06,0.0003535105996475487,-0.0114008076297882,-0.00102506049279476,3.0404186117660714e-06,0.0009436070845629404,0.0073838801625163,0.03923576278557935
net_taker_ratio,float64,224781,0,0.0,224776,True,0,False,-0.010697682462414251,0.21408929262280477,-0.8693215342967163,-0.49412268147690586,-0.0106920976086326,0.47688181470477536,0.854352433907575,-0.01900764973354423
ofi_acceleration,float64,224781,0,0.0,224778,True,0,False,5.802313285322465e-07,0.11834947892448944,-0.5900317461241467,-0.27958761471602267,-0.0001484700152151,0.2804413898527206,0.5809463308358065,-0.0003890550856049993
ofti,float64,224781,0,0.0,222896,True,0,False,-7.348208735158527e-06,0.001983253853068884,-0.155476235268364,-0.0007203169805684999,-1.0964672468768389e-07,0.0005400719923460627,0.8599426618482761,-0.04626270882721986
oi_change_rate,float64,224781,0,0.0,222871,True,0,False,5.058294171792482e-06,0.01822705759241182,-1.0,-0.00923991828792474,3.977866099313943e-05,0.008771579949757113,1.0,0.005469758462825756
oi_up_price_down,float64,224781,0,0.0,56140,True,0,False,0.005080634727069644,0.01847589341905985,0.0,0.0,0.0,0.0648333892394646,0.9999999958776928,0.013172092188710561
oi_up_price_up,float64,224781,0,0.0,56253,True,0,False,0.004947667925888015,0.017710165978408465,0.0,0.0,0.0,0.06326088010716258,0.9999999958776928,0.015414815902494107
open,float64,224781,0,0.0,42384,True,0,False,148.938176794302,47.04362525473085,60.36,67.03,145.88,252.99,294.47,0.9999453817018846
ou_funding_z,float64,224781,0,0.0,188499,True,0,False,-0.03770185447804619,1.2889197329906008,-3.0,-3.0,0.0,3.0,3.0,-0.00372463397777611
ou_halflife,float64,224781,0,0.0,202882,True,0,False,0.018502334776285274,0.11082535775714117,0.00069444446,0.005033235400000001,0.0055788173,1.0,1.0,0.12679626314080977
parkinson_vol,float64,224781,0,0.0,224746,True,0,False,0.0021894427048036067,0.0013989504218174665,0.0003185608456257,0.0006575643321727999,0.0018800141533111,0.006874202738712233,0.0577718146826236,0.16399945629837057
price_cvd_divergence,float64,224781,0,0.0,224781,True,0,False,0.006841118879608826,0.12885486421075285,-0.4840014224343465,-0.342427064678207,0.0077054576174856,0.34679541116663004,0.5026343291472093,0.06409450352350185
quote_volume,float64,224781,0,0.0,224777,True,0,False,11456868.55797596,15744120.159417838,0.0,1005876.6944,7025336.1519,71417708.34775616,754673528.01797,0.3626957603031154
quote_volume_btc,float64,224781,0,0.0,224777,True,0,False,54884908.71517957,81305545.02568834,0.0,4171662.363,30697851.7142,381712067.76134294,4324916852.2158,0.1570589841452356
range_contraction_breakout_dir,float64,224781,0,0.0,591,True,0,False,0.0012375850567977276,0.15465003036569594,-0.9965277777777778,-0.6805555555555556,0.0,0.7013888888888888,0.9965277777777778,0.01782822857150876
realized_skewness,float64,224781,0,0.0,221929,True,0,False,0.04135913110616874,0.7367788241381931,-3.0,-2.4610083673199807,0.0108223277372342,2.4388192549876275,3.0,-0.025292927668443474
realized_vol_ratio,float64,224781,0,0.0,224765,True,0,False,0.9272073840268487,0.42598003990514866,0.0,0.31973394234081315,0.8355235132878848,2.39039199612344,5.037155220768868,0.04363411436064175
regime_persistence,float64,224781,0,0.0,202235,True,0,False,0.00939413424393211,0.38283169188805366,-0.6968407074816289,-0.606922178458812,0.0,0.6103027012620196,0.7122133022616052,0.045823103927212123
regime_trending,float64,224781,0,0.0,2,True,0,False,0.6122448071678656,0.48723824076507855,0.0,0.0,1.0,1.0,1.0,0.02234600739693445
rogers_satchell_vol,float64,224781,0,0.0,224772,True,0,False,0.0022179904810947296,0.0013810553376508434,0.0003109105656378,0.0006754033543994,0.0019088637174997,0.006878200308423577,0.0508968377693628,0.15291343383040334
rsi,float64,224781,0,0.0,224781,True,0,False,50.053575342476535,11.253475395850808,0.0,23.519056940383628,50.16101367432062,76.25609377841651,99.99999523809548,0.0313282717807061
session_europe,float64,224781,0,0.0,2,True,0,False,0.24443791957505306,0.4297534444875026,0.0,0.0,0.0,1.0,1.0,0.004934390041897842
session_us,float64,224781,0,0.0,2,True,0,False,0.18399241928810708,0.38747801090205947,0.0,0.0,0.0,1.0,1.0,0.0014562603601659654
short_squeeze_risk,float64,224781,0,0.0,116167,True,0,False,0.0671817844127172,0.1224771614111365,0.0,0.0,0.0036749999999999,0.5025813090587193,0.827879437667262,-0.21975572370060195
sig_liquidity_trap,float64,224781,0,0.0,15683,True,0,False,-0.0015515211943344853,0.18629407232985182,-1.0,-0.89631722,0.0,0.8913265060000015,1.0,-0.0012683568147174135
sig_trend_health,float64,224781,0,0.0,131302,True,0,False,0.006338548363918657,0.6199718478857037,-0.9146887,-0.83323848,0.35921878,0.8326957600000001,0.9136197,0.020365243106846703
sig_volume_confirm,float64,224781,0,0.0,220174,True,0,False,-0.009679940427992239,0.4255816208283853,-0.9268785,-0.7615057,0.0,0.7610821480000001,0.936351,-0.0061322734842256185
smart_money_flow,float64,224781,0,0.0,222871,True,0,False,5.058294171792482e-06,0.01822705759241182,-1.0,-0.00923991828792474,3.977866099313943e-05,0.008771579949757113,1.0,0.005469758462825756
squeeze_power,float64,224781,0,0.0,223021,True,0,False,25809.392258657506,195954.12921322818,-4982737.885784627,-317776.14711025415,27215.2472499148,485656.6186765362,1036525.885866846,0.40816022573374067
sum_open_interest_value,float64,224781,0,0.0,222906,True,0,False,1166993740.872591,493888019.12756777,0.0,605753293.680045,1056462835.722021,2937465739.065548,3245720996.806549,0.7509464600553908
sum_toptrader_long_short_ratio,float64,224781,0,0.0,209614,True,0,False,2.0379847229125234,0.5566656098837061,0.98071,1.1204986000000001,1.933319,3.4735264,3.919832,0.7009074761500668
svps,float64,224781,0,0.0,224715,True,0,False,0.21920663824611528,0.2535658741961833,-0.5236658193796433,-0.17722475115522762,0.138883663525647,0.8580598407152865,0.970554030492766,0.017399532126542508
sweep_prev_high_reclaim,float64,224781,0,0.0,2,True,0,False,0.029050498040314794,0.1679481068780606,0.0,0.0,0.0,1.0,1.0,0.022730417638140883
sweep_prev_low_reclaim,float64,224781,0,0.0,2,True,0,False,0.029215102699961297,0.16840896791498963,0.0,0.0,0.0,1.0,1.0,0.0019029920025650069
taker_acceleration,float64,224781,0,0.0,224777,True,0,False,-2.4557643587176067e-06,0.15083455920206304,-0.745623026695929,-0.35332277482554003,2.081554596217172e-06,0.35184199691605084,0.7432985225602541,-0.0007561002587660742
taker_buy_base,float64,224781,0,0.0,180206,True,0,False,38115.362735284565,49996.418844613785,0.0,3773.46,23749.0,233784.28000000003,2088193.62,0.0011263887643523066
taker_buy_quote,float64,224781,0,0.0,224774,True,0,False,5633561.875878196,7780990.393267791,0.0,440645.1168,3402543.7204,35743705.12120001,312309100.59058,0.34859362556458107
trade_intensity,float64,224781,0,0.0,224589,True,0,False,0.12316569089157045,0.041272573500005974,0.0203669914404879,0.05220968535045566,0.117048341024168,0.2503799997443518,0.7116016826119468,0.4549903513130476
trades,int64,224781,0,0.0,29117,True,0,False,8162.1282092347665,8566.877489123957,0.0,1332.0,5750.0,41400.40000000008,292620.0,0.20798791292042257
turtle_signal,float64,224781,0,0.0,196222,True,0,False,-0.0118203940724528,0.1604478379230926,-0.9995489070102676,-0.6560246674875114,-1.1197595106507336e-20,0.5642266817638535,0.9837298159347826,0.05643382143624593
upper_wick_z,float64,224781,0,0.0,224573,True,0,False,6.468050690600851e-05,0.19986512021677802,-0.2935619168833718,-0.26003572798295893,-0.0424596091442091,0.5312257049793382,0.8055212885398356,0.00017269536407506616
volatility_z,float64,224781,0,0.0,224781,True,0,False,0.022078408923966127,1.2118339746855837,-3.41282757202046,-1.860679416575773,-0.2546634691765607,3.728823314346856,11.66547669532146,0.0005669632216519969
volume,float64,224781,0,0.0,195561,True,0,False,77381.04642411949,100626.40456975179,0.0,8696.0,48893.02,462920.6000000002,4646756.05,0.004739935110633739
volume_btc,float64,224781,0,0.0,201541,True,0,False,662.8809732094795,998.6508195834385,0.0,49.298,365.907,4713.422000000017,39820.621,0.009373076443698128
volume_profile_signal,float64,224781,0,0.0,224490,True,0,False,0.0006937198725367748,0.04183057691511622,-0.9933185027017172,-0.10632246432318695,-7.439624609137517e-05,0.12615749036039212,0.999999547233284,-0.06902061585532275
vwap_dist_24,float64,224781,0,0.0,224780,True,0,False,0.00013680690379889394,0.0058902532783211775,-0.1,-0.0157556631885464,0.0001312869056467,0.016367265648668198,0.1,0.027920266111115484
vwap_dist_288,float64,224781,0,0.0,224482,True,0,False,0.00044923010901711733,0.021069004033773278,-0.1,-0.05205000895672418,0.0001882794655835,0.05614213123554147,0.1,0.07143685302467884
vwap_dist_96,float64,224781,0,0.0,224762,True,0,False,0.000310330312995536,0.011863398315563599,-0.1,-0.03141034407886992,0.0002438597729387,0.032832170118542094,0.1,0.04549328742635969
vwap_reclaim_flag,float64,224781,0,0.0,2,True,0,False,0.02835648920504847,0.16598915243175513,0.0,0.0,0.0,1.0,1.0,-0.0030755645131780034
vwap_reject_flag,float64,224781,0,0.0,2,True,0,False,0.02835648920504847,0.16598915243175513,0.0,0.0,0.0,1.0,1.0,-0.003068098408893265
whale_conviction,float64,224781,0,0.0,59606,True,0,False,-2.618046009224535e-06,0.008638922837638162,-0.5744400000000001,-0.02279740000000008,-0.00011,0.02631820000000015,0.3439839999999998,-0.014566314110198377
whale_retail_ratio,float64,224781,0,0.0,222939,True,0,False,0.8178841690202269,0.39913520471691455,0.2930436877188762,0.34538768253861546,0.6981686345924254,2.242417064291067,2.7265882518917226,0.5382885203988298
wick_ratio,float64,224781,0,0.0,64709,True,0,False,0.5310271160999741,0.2645765318073138,0.0,0.0263157894736605,0.5294117647058971,1.0,1.0,-0.02958329813477194
