ts,mvec_001,mvec_002,mvec_003,mvec_004,mvec_005,mvec_006,mvec_007,mvec_008,mvec_009,mvec_010,mvec_011,mvec_012,mvec_013,mvec_014,mvec_015,mvec_016,mvec_017,trsk_001,trsk_002,trsk_003,trsk_004,trsk_005,trsk_006,trsk_007,trsk_008,trsk_009,zeta_px,zeta_px_4m
2026-04-08 14:39:00+00:00,-0.6339772164117425,0.5558596405269064,0.0,0.09540748709874503,0.11912101045601299,0.4262455020271876,-0.00011166415023509266,3.029e-05,1.0,0.0,,,,,,,,0.0,0.0,9216.950303793104,24794.508137517827,1351.02778137931,4381.052563153817,,,,2209.56,2207.69
2026-04-08 14:40:00+00:00,0.6681753060148985,0.5499693086863254,0.0,0.10830322877015323,0.09533479215432371,0.5222673895245185,0.0004243551717927048,3.08e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454877,1305.9935219999998,4314.237896421796,,,,2210.15,2206.96
2026-04-08 14:41:00+00:00,-0.8815455336464514,0.5698411443271412,0.0,0.18809344941278067,0.10735461166181774,0.25121070276513,-5.032663344785074e-06,3.125e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454877,1305.9935219999998,4314.237896421795,,,,2210.21,2207.53
2026-04-08 14:42:00+00:00,-0.5518486589774018,0.5201472725218571,0.0,-0.05196194270583086,0.11164120378266966,0.4724045894308457,0.00015744271441725207,3.125e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454877,546.7858913333333,1651.4860266639948,,,,2211.0,2205.78
2026-04-08 14:43:00+00:00,0.5699485276525309,0.4579299584891235,0.0,-0.1409703623908345,-0.04640315015193944,0.12420847648641688,-0.00022143983047679444,3.16e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454877,508.687635,1650.4767442028663,,,,2207.69,2198.91
2026-04-08 14:44:00+00:00,0.1596240833026397,0.46253128879471,0.0,-0.1659880247393506,-0.007866269044191708,0.2309090985962296,9.755281261262612e-05,3.227e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454874,508.687635,1650.4767442028663,,,,2206.96,2205.94
2026-04-08 14:45:00+00:00,-0.1561174634975308,0.45634196742347105,0.0,-0.22179835336463766,-0.008725405590398078,0.13820551251541738,-0.00029189661795929125,3.287e-05,1.0,0.0,,,,,,,,0.0,0.0,8909.718627,24433.843887454874,508.687635,1650.4767442028663,,,,2207.53,2203.87
2026-04-08 14:46:00+00:00,0.6344056872507299,0.3491084299572018,0.11929273451150768,-0.5588591486792367,-0.04476880544794191,0.37458945506149366,-0.0005570535445637404,3.287e-05,1.0,-1.0,,,,,,,,690.20569,0.0,8932.725483333334,24425.767296676033,508.687635,1650.4767442028663,,,,2205.78,2201.25
2026-04-08 14:47:00+00:00,-0.6531040663828482,0.3016093052986414,0.0,-0.581718523616198,-0.18249301439363413,1.5031464464405702,-0.006630947760510886,3.371e-05,1.0,0.0,,,,,,,,89539.89081,0.0,11852.007025333332,28338.30943186335,508.68763500000006,1650.4767442028663,,,,2198.91,2197.0
2026-04-08 14:48:00+00:00,-0.7518281905877843,0.6853610331615511,0.30032417843932363,0.36961783680013777,0.3716565788603419,1.5742878014712576,-0.0005850058235641057,3.361e-05,1.5,1.0,,,,,,,,0.0,8781.87295,11852.007025333332,28338.30943186335,801.4167333333334,2216.1402401816617,,,,2205.94,2194.06
2026-04-08 14:49:00+00:00,-0.25017817531951086,0.6703460377340245,0.0,0.21673421521185154,0.4150687823273376,1.721295245241999,-0.0006549111042807906,3.361e-05,1.0,0.0,,,,,,,,30.86062,0.0,11835.014769,28345.23886856065,801.4167333333334,2216.1402401816617,,,,2203.87,2193.48
2026-04-08 14:50:00+00:00,0.209725570320422,0.5998533039992563,0.0,0.07132745848876607,0.2687201371959978,2.119173808016817,-0.00014894283639014039,3.551e-05,1.3,0.0,,,,,,,,21.9919,0.0,11835.747832333333,28344.93306517201,801.4167333333334,2216.1402401816617,,,,2201.25,2196.02
2026-04-08 14:51:00+00:00,-0.08674749653580198,0.40310985094034596,0.0,-0.5025308376287704,-0.027973046230272934,2.3393411015762786,-0.0001292025356312679,3.702e-05,1.3,0.0,,,,,,,,4331.83324,0.0,11980.142273666666,28295.261811174478,801.4167333333334,2216.1402401816617,,,,2197.0,2192.11
2026-04-08 14:52:00+00:00,0.25203831738534965,0.5299374690195516,0.0,-0.09487916960077185,0.18129600252806438,0.9452444487883604,-0.0027522327816576625,3.775e-05,1.0,0.0,,,,,,,,5629.044470000001,0.0,12167.777089333336,28233.792789596726,801.4167333333334,2216.1402401816617,,,,2194.06,2191.01
2026-04-08 14:53:00+00:00,0.20645405813907655,0.5948245229533604,0.0,0.08451336130445093,0.24198774432494324,0.7362538400441383,0.00034950147558414016,3.775e-05,1.0,0.0,,,,,,,,14109.41574,0.0,12638.090947333338,28144.56191769819,801.4167333333334,2216.1402401816617,,,,2193.48,2190.78
2026-04-08 14:54:00+00:00,0.16362798036958995,0.5948450780597945,0.0,0.2739466224277459,0.14371819746197934,0.6003286506994693,0.00035254037286134183,3.686e-05,1.0,0.0,,,,,,,,0.0,0.0,12623.486286666672,28151.00181910356,801.4167333333334,2216.1402401816617,,,,2196.02,2192.48
2026-04-08 14:55:00+00:00,0.82948559250198,0.5714940346876988,0.0,0.26435084084296523,0.06881014033032036,0.8759863995109152,-0.00014398846155517337,3.792e-05,1.0,0.0,,,,,,,,6491.184550000001,0.0,12832.659021333337,28081.259454485782,640.4830336666668,2089.5784640206975,,,,2192.11,2195.22
2026-04-08 14:56:00+00:00,-0.44066510942033715,0.4447914258031309,0.0,-0.17036383291163576,-0.07299201540669718,2.000306878641972,-0.0028296712701354363,3.792e-05,1.3,0.0,,,,,,,,51800.97718000001,0.0,14559.358260666668,28821.93721873016,623.1904726666668,2092.6584357031247,,,,2191.01,2194.8
2026-04-08 14:57:00+00:00,-0.7993059547039957,0.5307648362443006,0.0,0.15812115513401945,0.02248843171743956,0.47474323654340866,0.0009999967466902268,3.896e-05,1.0,0.0,,,,,,,,0.0,0.0,14559.35826066667,28821.93721873016,623.1904726666668,2092.6584357031247,,,,2190.78,2195.0
2026-04-08 14:58:00+00:00,0.7110352969464105,0.5748937019356187,0.0,0.2678330078925316,0.06714735892685071,0.4972992978049866,0.00028872769363995343,3.962e-05,1.0,0.0,,,,,,,,0.0,0.0,14559.358260666668,28821.93721873016,623.1904726666668,2092.6584357031247,,,,2192.48,2197.69
2026-04-08 14:59:00+00:00,0.9799545254614649,0.6181151593191357,0.0,0.21041886164964166,0.25936353598099426,1.0342108747179803,-0.0005585942901669384,4.121e-05,1.0,0.0,,,,,,,,0.0,4081.91756,14559.358260666666,28821.937218730163,759.2543913333335,2178.6509959245113,,,,2195.22,2197.88
2026-04-08 15:00:00+00:00,0.9366534846526956,0.5068861102543981,0.0,-0.12819724359068455,0.13508812019460292,1.0626097376903378,-0.000927234453295452,4.121e-05,1.0,0.0,,,,,,,,0.0,11990.159679999997,11174.583612,23960.52329194559,1158.9263806666668,2961.7575880366726,,,,2194.8,2199.71
2026-04-08 15:01:00+00:00,0.9921812848627369,0.49627587379433435,0.0,-0.17583844354294484,0.1557613679708767,0.2211221047082089,-0.0004315981238186126,4.218e-05,1.0,0.0,,,,,,,,0.0,0.0,10862.787214333333,24042.906218961747,1158.9263806666668,2961.757588036673,,,,2195.0,2197.96
2026-04-08 15:02:00+00:00,0.12244231097910116,0.47569546616514874,0.0,-0.2057538520406756,0.14020927818620993,0.7828098226106169,-0.0004886100137028833,4.377e-05,1.0,0.0,,,,,,,,0.0,8596.134610000001,8293.199342,20717.16378212993,1445.464201,3238.6523871389004,,,,2197.69,2198.44
2026-04-08 15:03:00+00:00,0.9915418355066489,0.5931145557069947,0.0,0.08898992521458214,0.2859386655403584,1.998536380098954,-0.0008584960472570453,4.377e-05,1.0,0.0,,,,,,,,0.0,15523.662359999998,8148.799753333335,20759.32455176929,1962.9196130000003,4093.651882848087,,,,2197.88,2204.4
2026-04-08 15:04:00+00:00,-0.5975929798356916,0.5359098008617291,0.0,-0.14947141935259212,0.34863074402799843,1.4967076541696391,-0.0005837200334743807,4.508e-05,1.0,0.0,,,,,,,,0.0,595.9336,7916.469380333333,20810.158186554312,1982.7840663333334,4085.5164161353096,,,,2199.71,2199.97
2026-04-08 15:05:00+00:00,0.4736386908371845,0.579308850254387,0.0,-0.013400633452979576,0.3408906347126326,1.4161482919445971,-0.0007496337891242621,4.661e-05,1.0,0.0,,,,,,,,0.0,3916.2635200000004,5842.222261666668,18235.311265794076,2113.3261836666666,4082.642136359208,,,,2197.96,2197.38
2026-04-08 15:06:00+00:00,0.8059941391600558,0.5584686107419565,0.0,-0.003813690556317234,0.2671046883740273,3.357394631451856,-0.00031382480048707206,4.661e-05,1.3,0.0,,,,,,,,0.0,0.0,5754.846806666666,18256.80262375802,2113.3261836666666,4082.642136359208,,,,2198.44,2198.55
2026-04-08 15:07:00+00:00,-0.603214943304306,0.6350251564019734,0.07117635172451486,0.22311856442257588,0.31093572878550835,1.122580676054847,-0.0007029726109771412,4.752e-05,1.0,1.0,,,,,,,,0.0,20685.183799999995,5754.846806666667,18256.80262375802,2734.10768,5270.63926725974,,,,2204.4,2201.97
2026-04-08 15:08:00+00:00,0.9530069547398897,0.598465840420483,0.0,0.1862983224073869,0.20590559315079862,0.9116085968026855,-0.0002487888960078828,4.792e-05,1.0,0.0,,,,,,,,0.0,6130.42023,5754.846806666666,18256.80262375802,2676.718277,5223.764326165293,,,,2199.97,2202.99
2026-04-08 15:09:00+00:00,-0.19254810021819507,0.4747116987741732,0.0,-0.14240411638036554,0.021282565947043627,0.7478951567546355,-0.00043584635605329187,4.918e-05,1.0,0.0,,,,,,,,0.0,0.0,5754.846806666667,18256.80262375802,2676.7182769999995,5223.764326165293,,,,2197.38,2203.53
2026-04-08 15:10:00+00:00,-0.842329426585858,0.4438654020698051,0.0,-0.07244356508876335,-0.14925636644041948,0.5139249084217613,1.7788503024652476e-05,4.918e-05,1.0,0.0,,,,,,,,0.0,0.0,5754.846806666666,18256.80262375802,2676.718277,5223.764326165293,,,,2198.55,2204.94
2026-04-08 15:11:00+00:00,-0.5495707688629516,0.4983556227713943,0.0,0.1380367969345926,-0.1353546014885653,0.5452253754985777,-0.00041590880420888356,4.919e-05,1.0,0.0,,,,,,,,0.0,0.0,5754.846806666667,18256.80262375802,2676.718277,5223.764326165293,,,,2201.97,2205.16
2026-04-08 15:12:00+00:00,0.9461115920237605,0.5650373160283161,0.0,0.3225192842031097,-0.017884005174888744,0.466984305557741,-0.00016178574950736035,4.915e-05,1.0,0.0,,,,,,,,0.0,0.0,5754.846806666666,18256.80262375802,2676.718277,5223.764326165293,,,,2202.99,2204.51
2026-04-08 15:13:00+00:00,-0.42703815593398087,0.7135356367817891,0.030697942513698256,0.6864763479311209,0.3121802914132208,0.0,14487217181.531427,4.915e-05,1.0,1.0,,,,,,,,0.0,0.0,5754.846806666667,18256.80262375802,2676.718277,5223.764326165294,,,,2203.53,2203.05
2026-04-08 15:14:00+00:00,-0.1160438839987253,0.6917707444806649,0.0,0.53556084532343,0.28893651463560827,0.0,6.425337764176147e-05,5.085e-05,1.0,0.0,,,,,,,,0.0,390.08563000000004,5754.846806666666,18256.80262375802,2689.721131333333,5217.567146862027,,,,2204.94,2201.27
2026-04-08 15:15:00+00:00,0.5882386564660959,0.6251163647537457,0.0,0.3380416088931678,0.19666691642124345,0.0,-0.0008486269246272566,5.202e-05,1.0,0.0,,,,,,,,0.0,31876.6732,5754.846806666667,18256.80262375802,3752.2769046666663,7365.376288736084,,,,2205.16,2205.66
2026-04-08 15:16:00+00:00,0.08612684715446815,0.5225034971604036,0.0,-0.1290452914268438,0.17936762243084536,0.0,0.0009788647707030904,5.255e-05,1.0,0.0,,,,,,,,0.0,0.0,5731.839950333333,18263.604111228582,3752.2769046666663,7365.376288736083,,,,2204.51,2207.7
2026-04-08 15:17:00+00:00,-0.3003075213252968,0.5340277488021099,0.0,-0.06648604296894511,0.18118153040580162,20.0,-6.300097281539989e-05,5.255e-05,1.3,0.0,,,,,,,,0.0,0.0,2747.1769233333334,9571.825413170664,3752.2769046666663,7365.376288736083,,,,2203.05,2205.79
2026-04-08 15:18:00+00:00,0.9270071432521677,0.29223807946904223,0.5679130189038718,-0.6578100024898335,-0.0190639444324965,3.130166015167116,0.0039249398838489,5.302e-05,1.9500000000000002,-1.0,,,,,,,,0.0,24.200879999999998,2747.1769233333334,9571.825413170664,3460.3545023333336,7333.7307241615035,,,,2201.27,2206.91
2026-04-08 15:19:00+00:00,0.9328292367536798,0.33037654513809633,0.37097412314222417,-0.6018238837011574,0.04155780845944272,2.935280594142494,-0.0001874311477128285,5.383e-05,1.9500000000000002,-1.0,,,,,,,,0.0,0.0,2746.1482360000005,9572.118935131384,3460.3545023333336,7333.730724161504,,,,2205.66,2208.54
2026-04-08 15:20:00+00:00,-0.615178141816162,0.37892884718346903,0.0,-0.45601481063053223,0.10609213028623812,1.8278069412704563,-0.0006059298416883767,5.383e-05,0.4,-1.0,,,,,,,,0.0,5315.54858,2745.415172666667,9572.328371437285,3637.5394549999996,7312.168047381627,,,,2207.7,2208.07
2026-04-08 15:21:00+00:00,-0.08520275361143737,0.5032042134988786,0.0,-0.15554861917423696,0.1518049634879092,1.4966987506480947,0.00024751333529508644,5.556e-05,1.0,0.0,,,,,,,,0.0,11732.96772,2601.0207313333335,9579.977736690316,4028.6383789999995,7420.129291455333,,,,2205.79,2206.94
2026-04-08 15:22:00+00:00,-0.003930167135393367,0.6000166289213276,0.0,0.014264729043358971,0.37972832979258103,1.3879686389694466,-0.0003038071637194184,5.743e-05,1.0,0.0,,,,,,,,0.0,75.06962,2413.3859156666667,9573.956652338136,4031.140699666666,7418.7828111095805,,,,2206.91,2208.0
2026-04-08 15:23:00+00:00,0.22669981044797818,0.6185140172998689,0.0,0.06580465784452358,0.3966021579438933,0.59065116739371,-8.233119376831629e-06,5.752e-05,1.0,0.0,,,,,,,,0.0,0.0,1943.072057666667,9331.328672070897,4031.140699666667,7418.782811109582,,,,2208.54,2205.62
2026-04-08 15:24:00+00:00,-0.9494190581438116,0.5832483984714163,0.0,-0.018429107710708676,0.327529616829509,0.5711464145945754,6.438046167529899e-05,5.752e-05,1.0,0.0,,,,,,,,0.0,3190.17767,1943.072057666667,9331.328672070897,4137.479955333333,7383.01662445234,,,,2208.07,2205.36
2026-04-08 15:25:00+00:00,-0.7796497174179491,0.572604028122632,0.0,0.0076840513209568305,0.26378173509024083,0.03780883631150956,-3.990074649009343e-05,5.826e-05,1.0,0.0,,,,,,,,0.0,0.0,1726.6992393333337,9298.559977163788,4137.479955333333,7383.01662445234,,,,2206.94,2206.72
2026-04-08 15:26:00+00:00,0.9652781660384568,0.6096739007802554,0.0,0.1367344183879756,0.2898917443064305,0.846076118358401,-7.698521987036212e-05,5.85e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,4137.479955333333,7383.016624452341,,,,2208.0,2205.92
2026-04-08 15:27:00+00:00,0.15724541715490195,0.5227247268124914,0.0,-0.07021425496820459,0.14807775356417816,0.26940059765114577,0.0002715665462587816,5.85e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,4137.479955333333,7383.016624452341,,,,2205.62,2205.49
2026-04-08 15:28:00+00:00,-0.5021734381551893,0.5474857529925213,0.0,0.047825891821931366,0.1406171606592975,0.1920651116457613,-0.00038893545167089695,5.901e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,4137.479955333333,7383.016624452341,,,,2205.36,2208.07
2026-04-08 15:29:00+00:00,0.25742407873174794,0.46210883569700995,0.0,-0.1460909191731409,0.010108545302517414,0.7850975130507918,-0.00038229069511078786,5.845e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,4001.416036666667,7420.306116355191,,,,2206.72,2205.25
2026-04-08 15:30:00+00:00,-0.608562832556511,0.4672372689276143,0.0,-0.10940685858160111,-0.009246586349652286,1.7353864015188878,-0.0007080312879392903,5.851e-05,1.0,0.0,,,,,,,,0.0,714.0182400000001,0.0,1e-06,3625.544655333333,7290.58037520615,,,,2205.92,2207.87
2026-04-08 15:31:00+00:00,0.11387639369403633,0.4532035254068786,0.0,-0.11426620412728226,-0.07014880934218803,2.390256662860246,-0.00010611726415258837,5.851e-05,1.3,0.0,,,,,,,,0.0,0.0,0.0,1e-06,3625.544655333333,7290.58037520615,,,,2205.49,2211.51
2026-04-08 15:32:00+00:00,-0.8644468336202351,0.5101417814042353,0.0,0.11278462500857783,-0.0896251389769201,2.170998960197419,-0.00025885990004114107,5.862e-05,1.3,0.0,,,,,,,,0.0,0.0,0.0,1e-06,3339.0068349999997,7258.446936946969,,,,2208.07,2215.52
2026-04-08 15:33:00+00:00,-0.009418656561514267,0.4495193646154649,0.0,-0.0001208595964716311,-0.213746964407176,2.1147777936918897,-0.00026582747513464317,5.886e-05,1.3,0.0,,,,,,,,0.0,0.0,0.0,1e-06,2821.551423,6916.65114380449,,,,2205.25,2217.18
2026-04-08 15:34:00+00:00,0.028890528904578404,0.5945537620640622,0.0,0.5712409881104992,-0.1125371635917505,1.292980775727714,-5.3369063732345224e-05,5.886e-05,1.0,1.0,,,,,,,,0.0,0.0,0.0,1e-06,2801.686969666667,6923.866528649491,,,,2207.87,2214.44
2026-04-08 15:35:00+00:00,-0.6645859678460702,0.6426377207779361,0.11281342618780732,0.3085399502906104,0.26926505910699855,0.6676781508123095,-0.002039364547583347,5.903e-05,1.0,1.0,,,,,,,,0.0,8625.35568,0.0,1e-06,2958.656708333334,7000.313046801596,,,,2211.51,2214.4
2026-04-08 15:36:00+00:00,0.013362355643613376,0.6335912336028431,0.0,0.3011827563892636,0.22572492030171146,0.5685519410428428,-4.271245534560386e-05,6.078e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,2958.656708333333,7000.313046801596,,,,2215.52,2213.54
2026-04-08 15:37:00+00:00,-0.2012049177378525,0.5329627965473019,0.0,-0.08426452526886902,0.19007088571365435,0.35586775322898495,0.0005286908880036004,6.167e-05,1.0,0.0,,,,,,,,0.0,1624.8269399999997,0.0,1e-06,2323.311479666666,6179.457675446347,,,,2217.18,2214.34
2026-04-08 15:38:00+00:00,0.6297628617829554,0.5055944953511577,0.0,-0.2136905811187241,0.18673290031344061,0.394134164822127,-4.269725692918006e-05,6.167e-05,1.0,0.0,,,,,,,,0.0,711.4948899999998,0.0,1e-06,2142.680635,6144.634422261978,,,,2214.44,2214.74
2026-04-08 15:39:00+00:00,0.5146527113177776,0.44546439606308835,0.0,-0.40051355721184223,0.1474187191722589,1.2571306442620045,9.724720819034653e-05,6.346e-05,0.4,-1.0,,,,,,,,0.0,1951.4338200000002,0.0,1e-06,2207.7284290000002,6131.923363491961,,,,2214.4,2211.65
2026-04-08 15:40:00+00:00,0.2628145784021117,0.4448530695018285,0.0,-0.3426282113234202,0.09989354597167552,0.17041488122378876,-0.0002685086375276111,6.345e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,2207.7284290000002,6131.923363491961,,,,2213.54,2211.62
2026-04-08 15:41:00+00:00,-0.9826567112475479,0.44175487879625863,0.0,-0.23563998793878163,-0.002451289250037193,0.1325803144696272,-0.00010302378927834264,6.345e-05,1.0,0.0,,,,,,,,0.0,0.0,0.0,1e-06,2207.7284290000002,6131.923363491961,,,,2214.34,2212.47
