% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=629798, Tue May 12 20:44:45 2026, <python>{}</python>
1 8 0.15208990725999225 1 0 0.0462962962962963 0.025925763889395253 1.0 1.0 1.0 0.12962557876699876 0.09258912043547374 0.04814604171274528
2 16 0.15426024534672614 1 0 0.0462962962962963 0.025925763889395253 1.0 1.0 1.0 0.12962557876699876 0.09258912043547374 0.04814604171274528
3 24 0.16800162108778657 1 0 0.0462962962962963 0.025925763889395253 1.0 1.0 1.0 0.12962557876699876 0.09258912043547374 0.04814604171274528
4 32 0.18549587741030074 1 0 0.04302071836376605 0.023981145530272946 1.0 1.0 1.0 0.11933228891234123 0.09258912043547374 0.04814604171274528
5 40 0.197049092435958 1 0 0.040351393676176614 0.02160064675662718 1.0 1.0 1.0 0.11538727849000603 0.08883351542306518 0.046567728573555824
6 48 0.20016099647285912 1 0 0.039885182696628364 0.02134504314815666 1.0 1.0 1.0 0.10734240516694445 0.08871812969890448 0.045696709292756904
7 56 0.18446971181727512 1 0 0.039885182696628364 0.02134504314815666 1.0 1.0 1.0 0.10734240516694445 0.08871812969890448 0.045696709292756904
7 56 0.18446971181727512 1 0 0.039885182696628364 0.02134504314815666 1.0 1.0 1.0 0.10734240516694445 0.08871812969890448 0.045696709292756904
